Subject,Block,Round,Condition,Index,from,to,set,Object,Position,StartTime,EndTime,FB_EndTime,dError,dMoved,totalAngle,directionChange,nManipulation,estimation_dError,Time,TimeCompensated,Q1,Q2,Q3,Q4,Q1z,Q2z,Q3z,Q4z,MemoryPerform,PathEfficiency,TimeEfficiency,tCenter,tPeri,dEndpoint
17,1,1,1,7,3,2,1,IceCream,0,743.874,794.507,807.828,83.943,128.436,952.795,8,9,4.777477,1.15094,0.761671174,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.223211956,1.450333892,2.894873454,28.6,15.746,50.46203756
17,1,1,1,8,2,3,1,Chair,6,808.839,826.462,836.607,8.301,98.724,367.199,5,9,4.269537,1.177185,0.829303125,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.986358884,1.095004527,6.271157195,6.4,9.281,52.26050063
17,1,1,1,9,3,2,1,IceCream,0,837.607,875.190,885.005,4.482,129.356,522.399,5,8,5.403719,1.362976,0.922680976,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.995340677,1.499264857,3.63087187,25.4,10.213,51.9877783
17,1,1,1,10,2,1,1,Shovel,12,886.016,922.743,935.509,86.770,142.883,631.998,6,10,4.294003,1.058411,0.708535636,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.188879206,82.47673401,4.078424527,25.2,9.804,50.33288898
17,1,1,1,11,1,3,1,Chair,6,936.520,961.703,972.084,8.946,163.577,568.798,4,8,6.295439,1.092773,0.57982063,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.984407898,1.962533241,6.920482961,8.5,15.1,53.38214853
17,1,1,1,12,3,1,1,Shovel,12,973.095,990.504,998.887,12.722,110.250,228.000,3,5,5.957199,1.42218,0.936787425,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.970555854,1.19064489,7.132183375,4.4,11.025,51.96209216
17,1,1,1,13,1,2,1,IceCream,0,999.887,1030.969,1040.868,3.475,121.893,259.200,2,6,4.356961,1.881836,1.526830818,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.996962186,1.427700914,4.119329197,14.8,14.733,51.59734568
17,1,1,1,14,2,1,1,Shovel,12,1041.879,1069.399,1081.710,7.408,107.165,415.199,6,7,6.332414,1.728027,1.212061907,3,2,1,0,1.136851438,0.487222045,-0.162407348,-0.812036742,0.9888554,1.259216986,4.189641278,11,14.541,52.37578881
17,1,2,2,1,0,2,4,Kiwi,15,1661.900,1677.748,1686.260,2.339,51.463,148.003,5,11,2.082842,1.411377,1.241667034,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.998415419,1.048887423,3.610487963,7.52,6.7,49.67367869
17,1,2,2,2,2,1,4,ABat,3,1687.270,1717.783,1725.963,11.266,104.814,356.805,8,10,4.819665,1.50415,1.111443696,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.976382439,1.327434121,3.699983496,8.6,19.65,49.77799373
17,1,2,2,3,1,3,4,Book,9,1726.974,1744.643,1754.423,6.041,107.862,360.800,8,9,4.648949,1.283813,0.905016635,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.992211257,1.277367763,6.676353742,7.8,8.346,51.13738522
17,1,2,2,4,3,1,4,ABat,3,1755.424,1787.095,1800.393,11.694,147.999,710.401,6,10,7.602898,1.698242,1.078757871,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.974732109,1.853414064,4.906635016,5.9,24.196,51.26635827
17,1,2,2,5,1,2,4,Kiwi,15,1801.402,1819.554,1827.222,3.335,129.089,412.002,5,9,5.966872,1.902954,1.416773269,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.997162693,1.490261614,7.746946794,6,10.618,51.24949564
17,1,2,2,6,2,3,4,Book,9,1828.230,1841.808,1848.108,4.219,95.163,172.801,4,5,4.141061,1.058716,0.72130235,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.995794552,1.068749362,8.122213887,2.4,9.19,51.74499862
17,1,2,2,7,3,2,4,Kiwi,15,1849.120,1863.461,1868.746,10.042,116.718,242.402,3,4,4.229369,1.211548,0.866939014,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.980811634,1.395525846,9.165226464,5.1,7.6,52.34807539
17,1,2,2,8,2,3,4,Book,9,1869.753,1887.774,1897.884,6.644,97.247,274.402,4,8,5.233096,1.422729,0.996336338,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.990800867,1.069267009,6.030493028,2.9,13.167,53.38722476
17,1,2,2,9,3,1,4,ABat,3,1898.894,1921.574,1930.345,17.376,106.720,335.204,8,10,5.622443,1.999634,1.541517344,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.948002901,1.117861055,5.041387269,6,15.126,52.41670504
17,1,2,2,10,1,3,4,Book,9,1931.354,1967.516,1975.851,13.910,136.466,804.800,11,14,4.326583,1.187378,0.834848017,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.965360609,1.707797374,3.931665519,6.8,27.766,51.28446983
17,1,2,2,11,3,2,4,Kiwi,15,1976.861,2008.144,2019.323,6.083,109.807,475.202,6,7,7.443002,1.763672,1.157216197,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.992116615,1.217720173,3.674945561,17.2,12.559,51.42194866
17,1,2,2,12,2,1,4,ABat,3,2020.334,2052.855,2060.330,10.364,118.450,449.601,8,12,6.781685,1.366943,0.814371306,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.979688406,1.433049175,3.889552973,7.5,22.886,52.74078242
17,1,2,2,13,1,2,4,Kiwi,15,2061.341,2081.162,2094.010,10.643,105.726,358.402,4,8,7.876107,2.844482,2.202736802,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.978690878,1.297821828,5.768762923,6.2,12.079,51.83763882
17,1,2,2,14,2,1,4,ABat,3,2095.021,2130.094,2137.250,6.006,111.060,539.204,6,12,5.132634,1.045166,0.626958982,2,3,2,0,0.487222045,1.136851438,0.487222045,-0.812036742,0.992289713,1.230342789,3.353035672,9.7,23.199,53.09884956
17,2,3,2,1,0,3,6,FireExtinguisher,11,3079.652,3103.245,3114.570,19.926,55.783,372.801,6,10,2.699333,1.046875,0.826933347,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.933213096,1.081193063,2.561919795,19.428,2.1,50.49794471
17,2,3,2,2,3,1,6,PickAxe,5,3115.577,3128.299,3137.363,12.863,97.664,215.200,8,9,3.951329,1.000732,0.678777713,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.969959825,1.053403497,9.195368269,0,10.603,51.19615075
17,2,3,2,3,1,3,6,FireExtinguisher,11,3138.373,3148.224,3158.911,9.627,96.227,168.002,2,2,3.287016,1.233887,0.966060936,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.982214752,1.071241493,11.99236991,3.8,4.207,49.45600221
17,2,3,2,4,3,2,6,Chicken,17,3159.921,3172.865,3183.929,14.003,92.457,290.400,3,5,3.666467,1.010498,0.711754269,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.964937393,1.200050163,8.265826524,3.3,7.859,50.65958359
17,2,3,2,5,2,1,6,PickAxe,5,3184.940,3200.825,3212.120,17.751,128.824,301.603,2,4,4.730447,1.020996,0.635559178,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.945933208,1.667183884,8.967532407,8.9,5.44,51.18838646
17,2,3,2,6,1,2,6,Chicken,17,3213.129,3222.628,3234.249,15.899,102.746,273.601,5,6,5.291804,1.376465,0.94528881,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.9557943,1.091580394,13.43695663,3,4.551,52.55348774
17,2,3,2,7,2,3,6,FireExtinguisher,11,3235.256,3255.956,3267.209,11.984,158.016,460.803,2,6,4.79648,1.247803,0.85698581,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.97358425,1.981381993,8.319727509,7.9,11.024,51.08942759
17,2,3,2,8,3,1,6,PickAxe,5,3268.220,3278.237,3291.649,24.786,107.022,209.601,6,7,5.491645,1.729248,1.281788765,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.900547684,1.0929713,13.07976331,0,8.16,52.65115157
17,2,3,2,9,1,3,6,FireExtinguisher,11,3292.649,3307.835,3317.503,9.530,114.992,327.202,4,6,5.843859,1.963623,1.487465369,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.982535454,1.252907285,8.541028093,5.8,7.631,51.85832595
17,2,3,2,10,3,2,6,Chicken,17,3318.512,3331.149,3345.883,16.493,117.646,330.402,4,6,4.778071,1.141113,0.751795775,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.952730411,1.524965562,11.53548743,3.6,6.568,51.67203591
17,2,3,2,11,2,1,6,PickAxe,5,3346.884,3372.053,3384.205,26.592,143.563,827.997,6,7,6.149267,1.384766,0.883723725,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.886987533,1.971737645,6.494413768,5,16.996,52.6734541
17,2,3,2,12,1,2,6,Chicken,17,3385.206,3406.576,3416.865,37.150,127.795,583.203,7,8,4.273932,1.128174,0.779934021,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.793863542,1.272558064,6.469348988,8,11.674,52.891507
17,2,3,2,13,2,3,6,FireExtinguisher,11,3417.876,3433.991,3444.880,16.508,94.977,206.403,3,4,8.537055,2.044922,1.349322759,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.952651823,1.221433877,6.459094483,5.4,9.204,52.45976825
17,2,3,2,14,3,2,6,Chicken,17,3445.888,3463.381,3472.989,27.250,100.660,350.401,5,8,5.254368,1.39917,0.971044095,3,1,1,0,1.136851438,-0.162407348,-0.162407348,-0.812036742,0.881863724,1.412919675,6.300738914,3.2,12.692,53.49849652
17,2,4,1,1,0,2,3,Apple,14,3787.257,3802.680,3813.049,24.909,114.932,358.400,2,5,4.818556,1.09375,0.701134057,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.899647889,2.175065658,8.259177002,8.783,5.1,53.49850779
17,2,4,1,2,2,3,3,Old_Telephone,2,3814.059,3823.812,3834.071,11.957,105.277,197.600,2,4,7.401976,1.163818,0.560704996,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.973692128,1.130176876,12.71777427,3,5.181,53.49850778
17,2,4,1,3,3,1,3,Hammer,8,3835.082,3848.718,3855.441,9.894,141.392,378.399,4,8,4.8272,1.387451,0.994130744,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.981317787,1.684087079,12.36001547,3.2,8.158,53.49847304
17,2,4,1,4,1,2,3,Apple,14,3856.453,3867.668,3875.663,9.538,114.229,236.000,3,4,5.749414,1.292725,0.824262747,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.982509109,1.23651904,11.61108315,4.8,4.887,52.76788717
17,2,4,1,5,2,1,3,Hammer,8,3876.673,3886.067,3910.944,5.212,96.009,209.600,4,7,4.865706,1.14209,0.745632275,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.993968598,1.075012508,12.63433973,1.9,5.567,50.51905614
17,2,4,1,6,1,3,3,Old_Telephone,2,3911.944,3923.888,3930.586,3.439,94.888,168.000,3,5,6.128985,1.316895,0.817505302,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.997014325,1.073200436,9.028122513,2.5,7.796,51.93566223
17,2,4,1,7,3,2,3,Apple,14,3931.597,3943.683,3954.463,11.693,105.450,296.800,4,7,4.818358,1.210938,0.81833819,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.974736026,1.266122053,9.974105606,2.7,7.843,53.49848356
17,2,4,1,8,2,1,3,Hammer,8,3955.474,3964.775,3972.510,5.327,95.486,158.400,2,2,5.713337,1.106201,0.640678301,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.993737439,1.065483468,12.2204563,3,4.766,52.92938841
17,2,4,1,9,1,3,3,Old_Telephone,2,3973.523,3983.012,3991.943,6.948,91.944,148.800,5,5,8.073151,1.022949,0.365148657,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.990047903,1.05553883,12.50795009,0,7.317,53.4984978
17,2,4,1,10,3,1,3,Hammer,8,3992.953,4005.615,4012.150,5.034,117.931,380.799,4,7,5.212048,1.034912,0.610234329,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.994318348,1.349123703,10.47648154,3.4,7.687,52.72641055
17,2,4,1,11,1,2,3,Apple,14,4013.161,4024.917,4034.687,4.349,110.112,156.800,3,3,4.695491,1.010986,0.628397393,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.995572886,1.236338309,11.10148408,4.7,5.079,50.29833695
17,2,4,1,12,2,3,3,Old_Telephone,2,4035.699,4046.411,4054.543,11.759,102.744,112.800,1,3,6.0385,1.012451,0.52043402,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.974476908,1.133723644,11.47914026,3,5.941,50.83987472
17,2,4,1,13,3,2,3,Apple,14,4055.553,4066.993,4076.549,17.424,97.980,220.000,3,4,6.956942,1.327148,0.760296366,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.947740032,1.227753989,9.717780156,3.6,6.287,53.49851204
17,2,4,1,14,2,3,3,Old_Telephone,2,4077.549,4091.556,4100.792,5.678,114.369,246.400,2,5,6.962272,1.094238,0.526952077,2,0,1,-3,0.487222045,-0.812036742,-0.162407348,-2.760924921,0.993006729,1.264172842,9.466203465,4.2,7.691,53.49850378
17,3,5,1,1,0,2,5,Banana,16,4827.758,4842.829,4849.026,11.206,83.813,226.400,1,3,4.307251,1.164063,0.813108189,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.97660961,1.579535283,6.148656374,9.762,3.8,53.32050234
17,3,5,1,2,2,1,5,Broom,10,4850.036,4875.451,4881.745,4.429,116.754,332.800,5,7,4.31856,1.000977,0.649100731,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.995433869,1.33264878,4.83228764,19.2,4.684,52.88171199
17,3,5,1,3,1,2,5,Banana,16,4882.756,4890.582,4899.966,7.246,102.773,154.400,3,4,5.263248,1.034668,0.605818553,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.989282652,1.185118353,16.15367642,2.8,3.464,53.49850982
17,3,5,1,4,2,3,5,Guitar,4,4900.977,4911.957,4918.727,17.155,106.867,243.200,3,5,5.207324,1.012207,0.58791424,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.949205395,1.387546252,11.71511041,5.1,3.943,51.70397873
17,3,5,1,5,3,1,5,Broom,10,4919.727,4931.670,4938.065,3.468,103.857,256.800,3,5,6.281148,1.186035,0.674247061,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.996972356,1.194985243,9.899033077,4.3,5.993,51.93908444
17,3,5,1,6,1,3,5,Guitar,4,4939.077,4949.130,4957.922,8.250,97.807,181.600,3,5,6.87828,1.186035,0.625592746,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.986507879,1.061032726,11.357303,0,8.543,52.84281887
17,3,5,1,7,3,2,5,Banana,16,4958.933,4970.488,4975.981,13.625,103.058,205.600,3,5,5.779159,1.010254,0.539368125,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.966642688,1.091296275,10.10968559,3.5,6.487,52.39190789
17,3,5,1,8,2,3,5,Guitar,4,4976.991,4986.635,4995.706,13.416,84.645,197.600,4,6,5.162972,1.008789,0.588110041,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.967568586,1.031795136,13.68174567,0,6.129,53.15803324
17,3,5,1,9,3,1,5,Broom,10,4996.707,5009.942,5019.842,8.860,102.428,247.200,5,7,4.232008,1.057617,0.712792988,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.984675147,1.105207147,9.17790048,2.2,8.913,53.49850013
17,3,5,1,10,1,3,5,Guitar,4,5020.853,5029.708,5034.570,3.365,87.983,42.400,1,1,4.484104,1.008301,0.642936206,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.997120238,1.000000067,12.26025075,1.4,5.667,51.66436762
17,3,5,1,11,3,2,5,Banana,16,5035.582,5044.022,5052.030,6.097,90.788,15.200,1,1,4.740978,1.010254,0.623959113,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.992084948,1.002607477,13.56117625,1.7,4.938,51.81772635
17,3,5,1,12,2,1,5,Broom,10,5053.031,5065.984,5076.306,18.610,90.135,249.600,3,6,5.082094,1.080566,0.666476981,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.941054474,1.152249226,7.741418049,2.2,9.189,53.49848374
17,3,5,1,13,1,2,5,Banana,16,5077.317,5087.849,5095.952,7.990,84.781,164.000,1,2,4.758119,1.022949,0.635257464,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.987255406,1.037722382,10.07848245,1.6,6.803,51.43107561
17,3,5,1,14,2,1,5,Broom,10,5096.961,5109.728,5116.207,15.724,89.910,224.000,4,6,4.729167,1.057129,0.671796473,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.956678968,1.12741508,7.955115482,4.8,6.359,53.00224248
17,3,6,2,1,0,2,2,Donuts,7,5394.814,5406.338,5412.742,18.386,53.073,199.201,2,3,4.805439,1.020996,0.62944883,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.942345083,1.011233953,5.300953601,6.026,3.9,51.48383676
17,3,6,2,2,2,3,2,TrafficCone,13,5413.752,5425.449,5433.961,10.479,94.684,280.001,5,7,5.19455,1.01123,0.587978066,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.979279966,1.052411017,9.145404609,2.6,7.588,49.29320813
17,3,6,2,3,3,2,2,Donuts,7,5434.973,5443.369,5450.669,24.398,72.275,70.402,3,3,3.596396,1.011719,0.718684654,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.903363028,1.00289755,10.82398334,0,6.667,50.73988507
17,3,6,2,4,2,1,2,Shield,1,5451.679,5464.762,5473.241,5.236,89.141,93.601,2,3,4.70994,1.08252,0.698754089,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.993920693,1.00471402,7.837541116,4.5,6.761,50.25728285
17,3,6,2,5,1,3,2,TrafficCone,13,5474.252,5485.500,5494.588,6.136,102.796,162.403,4,7,4.187973,1.398438,1.05720196,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.991996417,1.147545333,11.46011989,4.7,4.188,51.14517924
17,3,6,2,6,3,1,2,Shield,1,5495.600,5503.171,5511.024,29.329,71.426,137.601,4,6,5.948371,1.09375,0.609076731,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.865049337,1.026310116,11.89538944,0,5.94,51.40839208
17,3,6,2,7,1,2,2,Donuts,7,5512.025,5524.192,5534.033,18.888,105.592,261.600,3,6,5.345604,1.008789,0.573229186,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.939434801,1.100524936,10.20905201,3.2,7.115,53.1408531
17,3,6,2,8,2,1,2,Shield,1,5535.042,5545.586,5554.122,5.269,89.930,83.200,3,3,4.655758,1.010254,0.630902838,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.993854533,1.001414358,10.10071775,2.5,6.398,51.8625258
17,3,6,2,9,1,2,2,Donuts,7,5555.123,5568.031,5575.565,17.881,104.530,208.001,4,6,4.585291,1.102539,0.728929489,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.94520715,1.121434131,9.625664295,3.8,7.017,49.02517138
17,3,6,2,10,2,3,2,TrafficCone,13,5576.575,5594.361,5600.147,12.374,80.345,279.207,5,8,4.209086,1.047363,0.704406673,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.972003012,1.02607686,5.755666034,3.4,10.465,50.90852988
17,3,6,2,11,3,1,2,Shield,1,5601.157,5611.585,5617.805,12.343,85.567,206.401,4,7,5.263539,1.386719,0.957845842,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.972130272,1.05106625,9.47781955,0,8.883,51.84683646
17,3,6,2,12,1,3,2,TrafficCone,13,5618.816,5628.771,5634.826,16.935,76.785,146.402,2,3,5.311506,1.059082,0.626300491,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.950389692,1.02404675,9.5546471,0,8.024,50.19991899
17,3,6,2,13,3,2,2,Donuts,7,5635.837,5643.538,5651.768,26.184,71.990,46.402,1,1,5.375058,1.001465,0.563505274,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.890115858,1.000000017,11.77121051,0,6.103,51.72857623
17,3,6,2,14,2,3,2,TrafficCone,13,5652.780,5670.881,5676.948,15.175,74.967,156.007,1,3,7.276654,1.329102,0.736200232,3,3,0,0,1.136851438,1.136851438,-0.812036742,-0.812036742,0.959400808,1.03962784,4.507438752,3.2,13.36,45.30761385
18,1,1,2,1,0,1,4,Broom,15,845.315,862.880,867.864,4.559,44.435,280.800,2,4,9.013628,2.561646,1.827215591,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.995203733,1.001998622,3.01157395,10.985,3.3,44.51671998
18,1,1,2,2,1,2,4,Banana,9,868.874,887.296,891.530,7.731,110.843,320.801,4,7,13.24956,2.268494,1.188919851,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.987979974,1.380300493,6.780696239,9.3,6.926,41.77420845
18,1,1,2,3,2,3,4,Chair,3,892.539,904.017,907.168,1.635,81.366,185.601,2,3,9.192645,1.445923,0.696906285,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.999128896,1.001749521,8.35770374,1,8.661,46.86573031
18,1,1,2,4,3,1,4,Broom,15,908.177,930.242,933.286,1.560,109.573,449.600,6,6,5.913652,1.351868,0.870023635,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.999199176,1.317314421,5.499728661,11,8.723,47.24683523
18,1,1,2,5,1,3,4,Chair,3,934.297,954.286,955.499,1.105,146.605,363.201,4,8,10.08035,1.188904,0.367557082,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,1,1.716993561,7.994599243,3.4,14.803,48.92019708
18,1,1,2,6,3,2,4,Banana,9,956.500,972.435,976.244,5.142,90.923,269.600,3,4,5.493478,1.316711,0.869102413,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.994107307,1.146462834,6.460452652,6.5,7.5,45.14925552
18,1,1,2,7,2,1,4,Broom,15,977.253,999.261,1005.362,7.691,128.569,277.603,3,5,4.721804,1.739868,1.35513541,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.988090085,1.496965897,6.396700042,4.9,15.047,46.55747135
18,1,1,2,8,1,2,4,Banana,9,1006.362,1024.807,1028.264,3.614,114.328,221.602,3,5,4.746137,1.140503,0.753787757,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.996757098,1.341758321,7.815031472,7.5,7.038,46.76716755
18,1,1,2,9,2,3,4,Chair,3,1029.274,1042.693,1043.846,0.617,83.995,199.202,2,4,3.6377,1.127686,0.831286204,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,1,1.001758353,7.207660935,1.4,10.126,48.62285022
18,1,1,2,10,3,2,4,Banana,9,1044.853,1062.426,1064.566,1.908,94.244,340.802,4,5,3.153856,1.435425,1.178448813,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.998866698,1.133509221,5.985869679,5.5,10.147,47.36571492
18,1,1,2,11,2,1,4,Broom,15,1065.576,1088.937,1098.450,6.743,118.949,371.204,5,9,0,1.15271,1.15271,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.990558736,1.477630068,5.430449142,9.6,12.024,47.6080471
18,1,1,2,12,1,3,4,Chair,3,1099.459,1121.033,1127.251,2.112,152.227,317.602,4,10,5.487026,2.059326,1.612243122,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.99865947,1.811705117,7.709497963,3.8,15.841,48.89046915
18,1,1,2,13,3,1,4,Broom,15,1128.263,1144.472,1147.201,4.372,102.337,178.406,4,7,3.189669,1.258911,0.99901677,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,0.995533122,1.287888561,7.220583255,7.9,6.137,44.34359966
18,1,1,2,14,1,3,4,Chair,3,1148.210,1173.877,1176.244,0.925,147.986,279.202,3,9,9.905942,2.349609,1.542472846,1,0,-3,-3,1.492523005,0.980800832,-0.554365688,-0.554365688,1,1.767070766,6.147901197,3.3,20.59,48.91409606
18,1,2,1,1,0,2,1,Donuts,0,1519.125,1538.662,1546.186,4.682,90.161,212.800,2,4,2.659283,1.034912,0.818233621,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.994981166,1.776393072,5.397789883,14.955,1.6,51.27040169
18,1,2,1,2,2,1,1,PickAxe,6,1547.196,1560.895,1569.170,5.765,92.325,160.800,3,6,7.807832,1.576538,0.940355849,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.992819759,1.062477471,7.91638358,0,11.584,49.04127974
18,1,2,1,3,1,3,1,Old_Telephone,12,1570.172,1591.223,1593.363,2.329,102.402,397.600,5,6,3.794745,1.07019,0.760994177,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.998426481,1.262362254,5.29124746,6.2,13.108,46.27549952
18,1,2,1,4,3,1,1,PickAxe,6,1594.374,1615.444,1618.088,2.162,146.115,368.000,5,8,6.230343,1.421631,0.913982652,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.998606968,1.730392871,7.785993639,2.4,16.206,49.34865279
18,1,2,1,5,1,2,1,Donuts,0,1619.097,1643.292,1647.701,9.791,112.916,475.998,10,11,9.076797,1.315796,0.57621858,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.981666274,1.245165821,4.969889683,10.3,12.283,50.38425379
18,1,2,1,6,2,3,1,Old_Telephone,12,1648.713,1666.428,1669.166,4.859,136.132,247.200,8,10,4.862855,1.034424,0.638198575,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.994652664,1.710918822,8.567942343,5.7,10.167,44.23880604
18,1,2,1,7,3,2,1,Donuts,0,1670.178,1693.714,1694.971,1.452,92.957,335.200,10,13,3.532462,1.234619,0.946793996,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,1,1.120769354,4.257309157,10.3,11.402,49.53072396
18,1,2,1,8,2,1,1,PickAxe,6,1695.982,1713.689,1722.707,6.584,90.313,175.200,2,6,1.636198,2.362427,2.229109587,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.990946165,1.005281842,5.661086205,1.5,14.198,49.68182863
18,1,2,1,9,1,2,1,Donuts,0,1723.718,1742.771,1748.708,8.836,106.719,158.400,2,6,0,1.198608,1.198608,-3,-2,-3,-3,-0.554365688,-0.042643514,-0.554365688,-0.554365688,0.984749339,1.195191067,6.256514084,10.4,6.562,49.5246983
